"","E-wk0-m10","E-wk0-m11","E-wk0-m12","E-wk0-m13","E-wk0-m14","E-wk0-m15","E-wk0-m16","E-wk0-m17","E-wk0-m19","E-wk0-m2","E-wk0-m20","E-wk0-m21","E-wk0-m23","E-wk0-m24","E-wk0-m25","E-wk0-m26","E-wk0-m27","E-wk0-m3","E-wk0-m4","E-wk0-m5","E-wk0-m6","E-wk0-m7","E-wk0-m8","E-wk0-m9","E-wk10-m10","E-wk10-m11","E-wk10-m12","E-wk10-m13","E-wk10-m14","E-wk10-m15","E-wk10-m16","E-wk10-m17","E-wk10-m19","E-wk10-m2","E-wk10-m20","E-wk10-m21","E-wk10-m23","E-wk10-m24","E-wk10-m25","E-wk10-m26","E-wk10-m27","E-wk10-m3","E-wk10-m4","E-wk10-m5","E-wk10-m6","E-wk10-m7","E-wk10-m8","E-wk10-m9","E-wk12-m10","E-wk12-m11","E-wk12-m12","E-wk12-m13","E-wk12-m14","E-wk12-m15","E-wk12-m16","E-wk12-m17","E-wk12-m19","E-wk12-m2","E-wk12-m20","E-wk12-m21","E-wk12-m23","E-wk12-m24","E-wk12-m25","E-wk12-m26","E-wk12-m27","E-wk12-m3","E-wk12-m4","E-wk12-m5","E-wk12-m6","E-wk12-m7","E-wk12-m8","E-wk12-m9","E-wk14-m10","E-wk14-m11","E-wk14-m12","E-wk14-m13","E-wk14-m14","E-wk14-m15","E-wk14-m16","E-wk14-m17","E-wk14-m19","E-wk14-m2","E-wk14-m20","E-wk14-m21","E-wk14-m23","E-wk14-m24","E-wk14-m25","E-wk14-m26","E-wk14-m27","E-wk14-m3","E-wk14-m4","E-wk14-m5","E-wk14-m6","E-wk14-m7","E-wk14-m8","E-wk14-m9","E-wk18-m10","E-wk18-m11","E-wk18-m12","E-wk18-m13","E-wk18-m14","E-wk18-m15","E-wk18-m16","E-wk18-m17","E-wk18-m19","E-wk18-m2","E-wk18-m20","E-wk18-m21","E-wk18-m23","E-wk18-m24","E-wk18-m25","E-wk18-m26","E-wk18-m27","E-wk18-m3","E-wk18-m4","E-wk18-m5","E-wk18-m6","E-wk18-m7","E-wk18-m8","E-wk18-m9","E-wk22-m10","E-wk22-m11","E-wk22-m12","E-wk22-m13","E-wk22-m14","E-wk22-m15","E-wk22-m16","E-wk22-m17","E-wk22-m19","E-wk22-m2","E-wk22-m20","E-wk22-m21","E-wk22-m23","E-wk22-m24","E-wk22-m25","E-wk22-m26","E-wk22-m27","E-wk22-m3","E-wk22-m4","E-wk22-m5","E-wk22-m6","E-wk22-m7","E-wk22-m8","E-wk22-m9"
"ASVf89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.42152242899517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67185667382606,0,0,0,0,0,0,4.8701283828017,0,5.10949962557926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92725165400129,0,1.93262643031171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1286854503214,0,5.10196640820812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.97324116313137,0,0,0,0,0,0,0
"ASVf90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29309007669706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97294532142326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0775117275237,0,0,0,0.737080997830061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75915605385311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASVf91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83794329247688,0,0,0,0,0,0,0,0,0,5.18033023552899,0,0,3.67763007518413,0,0,2.41140413715989,0,0,0,0,0,3.58434218258157,0,0,0,0,0,0,0,0,0,0,5.5466933797531,0,0,0,2.03915241677527,0,0,0,0,0,0,0,0,5.4969542226853,2.33644977592818,0,0,4.39952287459569,0,0,0,5.6363610467512,0,0,0,0,0,0,0,0,0,10.7392565542967,0,2.772353612272,0,0,2.1837497200326,0,0,4.45439866013148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64250395788456,0,0,0,0,0,2.11305695648073,0,0,0,0,0,0,3.12576624004721,0,0,0,0,0,0,0,0,0,0,0
"ASVf93",4.56936577710612,5.10271791330601,0,5.37187296683252,0,0,0,6.03745920123221,0,0,0,0,0,6.47979999215245,4.91984924668775,0,0,0,0,0,0,0,0,5.69551238250886,6.15216047311923,0,0,0,5.1169667775942,0,0,7.84464871202266,0,0,5.14195209007283,0,0,5.83743747403057,0,7.35854845669668,0,0,0,0,7.97558095440781,0,5.61924033087054,0,5.15720552647662,0,0,0,5.29998989747093,0,0,0,0,0,6.88299566160539,5.366364866639,0,0,0,4.48958320863518,0,0,0,0,8.4047791732917,3.32192002764643,7.30034531711043,0,0,0,0,0,5.16943399454063,0,0,0,0,0,0,0,7.02528348222822,0,0,0,0,0,0,0,0,4.11386831937597,0,0,0,0,0,0,0,0,0,6.38234150260651,0,0,0,0,7.24887588309893,0,0,0,3.57595565539957,0,4.37968287485647,4.73984816033043,0,0,0,5.50031187171728,0,0,0,0,0,0,0,0,0,0,0,0,6.12479937159292,0,0,0,0,0,6.07843238572461,1.20929529253815,0,4.04449193750666,4.14089846822197,4.62058738969742
"ASVf94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78396532600289,3.2789053851399,7.01867294920461,0,5.77906628829875,0,4.67257184243492,4.74942622677949,0,3.49020385711153,0,4.47697854975598,0,5.61324678215117,0,0,1.55927801182175,0,5.65770931588978,7.06505773635154,6.81998562339464,7.63568389425856,0,5.30446462854016,5.09839275159086,5.27201458351029,4.15018889852758,5.87663829046398,5.05797377767362,5.47388151066327,7.39275944964374,0,6.95365550191012,0,0,0,3.75947947585897,6.22802911368769,0,2.03915241677527,0,0,6.27393655179822,7.55804962119692,0,0,3.66431038457401,7.98353720978954,6.09679441495475,0,0,3.52889527901397,3.66286181712782,3.18988922597752,6.58964094937139,4.696802043852,4.41422708594441,3.18245196251924,0,0,0,1.12732711703996,0,4.25600817282665,0,0,0,7.87733881969519,5.40343780065401,0,0,2.1837497200326,0,0,0,3.85451370210669,0,0,4.92927307683367,0,0,0,0,0,0,3.99695216656323,0,0,0,0,0,7.60795153084787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744766789905484,0,0,0,0,0,5.7358535185541
"ASVf96",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52770405896277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82105784386649,0,0,0,0,5.72571506202054,0.287612256657556,4.92258402671644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8506476591416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0054645725736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78505881710285,0,0,0,0,0,0,0
"ASVf97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22738667989439,0,5.98426254120631,0,6.19405988318685,0,0,0,0,0,0,0,0,0,5.03198992883942,0,0,5.3752980321747,0,4.50062714952296,3.92053300756743,0,0,0,0,4.97251189198254,0,5.29175785118426,0,7.74672790134398,0,4.10889229642585,0,0,5.76814504632806,2.45138930950161,6.29494301727467,7.07393840567861,1.97417233468985,0,5.67986515089793,0,2.52060556537104,0,2.02533943596066,0,0,9.33345652525778,4.98889747555842,0,0,0,0,0,0,4.696802043852,4.56618495380987,0,0,0,0,3.2114132813265,6.46270348805275,0,0,0,4.35625102387996,0,3.25737725318709,0,0,0,0,0,0,0,0,0,1.80243968005837,0,2.57397169984718,0,3.68346038512028,0,0,7.56794088988197,5.56528978798716,0,0,0,3.57962932527327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASVf99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.61676056716867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.62738658686408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03019637324242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60982412341501,0,0,0,0,0,0,0
"ASVf100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38898147678697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29308005526437,9.40004581522411,7.4024017790183,3.62871674775621,0,8.96652499741406,0,5.69712703268974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62413348772793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASVf102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43713010510745,4.21275723188087,0,0,0,0,0,6.01835486530779,0,0,0,0,8.97764132206722,0,0,0,0,5.14937440452731,0,0,0,0,0,0,0,0,0,8.06979122167671,7.420095637303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52426387634542,2.60951258729022,1.5342744819082,0,0,3.95679341967857,0,0,0,0,0,5.76439677063725,0,0,0,0,0,0,0,0,0,0,4.51583129188313,0,0,0,0,0,0,0,5.09684825380878,0,0,0,0,7.68236352470559,0,6.7985063391713,0,0,0,0,1.41500442621544,0,0,0,0,0,0,7.86562110584335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASVf103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52610684962284,0,0,2.31127768149084,0,0,2.40112259761818,5.24148880843373,7.43517996916207,0,5.65614951019149,0,3.93743401515731,5.1684816633928,1.93474858830932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.54331789408633,9.62658120166406,0,2.17187486612519,0,0,4.05234237970086,2.28168455508193,0,0,0,0,5.82321153143722,0,3.6351779154884,0,0,0,0,0,0,0,0,0,0,0,6.58964094937139,0,0,0,0,0,0,0,0,0,0,0,2.95492570392935,0,0,0,0,0,0,6.16708997133324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASVf104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58074768256534,3.9904514750742,0,3.89155698319772,0,0,6.91263698428386,0,0,0,0,4.50438011460671,5.19827494808881,0,2.69577118969749,0,0,5.61324678215117,0,5.38760007207413,0,0,0,6.8341863533362,6.74198785326837,7.22735691243593,0,6.03306583716359,4.73074268318789,5.51990269105623,0,5.72909877741372,5.16229024133179,5.5211802260311,7.2884270937677,4.22914182341439,6.68538127146403,0,0,2.60321616902266,0,0,0,0,3.19960025929785,0,6.3263995208943,7.41981872498051,2.60951258729022,4.38938414762075,0,7.73318385477673,5.47423753568184,6.65656335366953,2.47823239128025,0,0,0,6.35771168561331,0,0,0,0,0,0,0,0,0,0,0,0,7.9966344929587,0,0,0,0,0,4.04823981926516,1.87163279015341,0,0,0,0,5.60967384590156,0,0,0,0,4.03968039957879,4.31875947432929,0,0,0,0,0,7.62516023470336,4.4216656106452,0,0,0,0,0,2.11265884937971,0,0,3.17564342739878,0,0,0,0,0,0,0,0,0,0,0,0,0,4.40492191891995
"ASVf105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25821522254502,0,6.03393693637159,0,3.89494478916629,7.63551212714218,0,0,0,0,0,0,0,0,0,0,0,2.61462481125161,0,0,0,0,0,0,5.6673197597218,0,0,0,5.29998989747093,6.89633680824796,0,0,0,0,6.51497938532388,0,0,0,0,0,0,0,0,8.1453635333367,0,5.21933472885138,0,0,0,0,0,0,4.78249331556675,0,0,0,0,0,7.28894300608195,0,0,0,0,0,0,0,0,0,0,9.70364253726386,5.67007812488437,5.7199395048148,5.69712703268974,0,0,0,4.91999334675684,0,0,0,0,0,3.50096521521138,0,0,0,0,0,0,0,0,5.38608087816071,0,6.46926394711498,0,4.96435483573446,0,0,2.11075612347297,2.25107466994077,0,0,0,0,6.07038928180128,0,0,0,0.54631014448988,0,0,0,0,2.54801027924729,0,0,0,6.6289673763691,0,0
"ASVf106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52770405896277,0,0,0,2.73546306893332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619870292001242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45005014522132,0,4.68900817479416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5014107344765,0,4.67678173065426,0
"ASVf107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.92994883139043,6.40499596572187,0,6.26954374095999,4.812177576946,0,0,0,0,0,0,0,0,0,0,9.92375671233588,0,0,0,7.86853764791154,0,0,0,7.27285296023005,0,0,0,0,5.4202645491278,5.56964860185092,0,0,6.67836483136077,0,0,6.73460903798835,6.36873190099119,0,0,0,0,0,0,4.71524407968767,0,0,0,0,0,0,0,6.47105381370935,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5495856663541,0,0,0,4.47631463582561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71282469908065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASVf108",6.37643055293024,6.88012668759565,0,0,0,0,5.66899434958714,0,0,5.0838012197874,0,3.75754983445829,0,0,7.8004266331291,6.21637099882892,0,0,0,0,0,0,7.56006733943332,9.53793135618174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.25036677315884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54631014448988,0,0,0,0,0,0,0,0,0,5.04753396749913,0
"ASVf110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26919214790258,0,5.78497630043056,0,0,0,0,0,0,4.73071684714974,0,0,0,0,5.12660808942832,3.0259838369779,2.04377047133767,0,0,4.43924512468306,4.28296157852186,0,0,0,3.94673362593302,5.49437135196128,0,5.26138943986739,0,7.5743190476814,0,4.44319571038293,0,0,0,0,6.29494301727467,6.38366682654927,0,0,5.34174610393039,0,0,3.25888237483791,0,0,0,9.28119515428981,5.02059973372034,3.75029389915683,0,0,0,0,3.25426830878747,0,0,0,4.1580440634514,0,2.2409196032753,0,6.54911188296561,2.44991406198184,0,0,0,0,0,0,0,0,0,4.58239583625046,0,0,0,0,0,0,0,0,0,0,0,7.49536151013054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09335427496181,0,0,0,0,0
"ASVf112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19680275116507,0,0,0,0,3.2789053851399,0,5.67959233258367,0,0,0,0,8.67052370028862,0,0,0,0,0,0,0,0,0,0,5.43902286325452,2.69898919995858,0,0,7.69068408391694,7.42729085856345,0,0,0,0,0,0,0,5.07939383142849,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73791164295262,0,0,0,0,1.59265952066501,0,0,5.17952296993411,0,2.24588364181898,0,0,0,0,2.70934651082246,0,0,0,4.55429434765452,0,0,4.80691018517251,0,0,0,0,5.120690376408,0,0,0,0,7.09436484804572,0,7.14010450255932,0,0,0,0,0,0,0,0,0,0,0,7.80767545125453,0,0,0,0,0,0,0,0,0,0,0,1.1290738611555,0,0,0,0,0,0,0,0,0,0,0
"ASVf114",0,4.97346120562577,0,0,0,0,0,0,4.0344875063345,0,0,0,0,6.13469370846865,0,3.27863578820993,0,0,0,4.98919516147276,0,0,4.35259548013887,0,5.95780198507781,0,0,0,4.66335149878143,0,0,7.80143792083627,0,0,0,0,0,5.81144533186527,0,7.10222012951193,0,0,0,5.57519898307538,7.92760222116077,4.70405844382913,5.21720494492092,0,4.57237813405747,0,0,0,0,3.38816347368083,0,0,0,0,6.5753476816709,0,5.07939383142849,0,0,4.56551004967606,0,0,0,0,8.44333826935529,0,6.89982696561115,0,0,4.17533295527916,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33691571835824,0,0,0,0,0,0,0,0,0,2.97197761083289,0,0,0,0,0,6.32345263026631,0,0,0,0,6.71928453864889,0,0,0,0,0,0,0,0,4.19959085564733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9992810524731,0,0,0,0,0,5.85849020615274,0,0,0,0,0
"ASVf115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04882158353879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25830443735346,0,10.3644182909327,0,4.27835230318691,0
"ASVf117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52882323938651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.15110167423054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.49627987773543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.86707820276845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASVf118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38696529334192,0,0,0,0,0,0,0,7.44698881718623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69628582515291,0,0,0,3.77496990657895,0,0,5.09359062700758,9.49653881408597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58460546195123,0,0,0,0,0,6.25338384514533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21217373157475,0,0,3.66059594823387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASVf122",2.57058343653325,4.97346120562577,0,0,0,0,0,4.74590568585469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.16823526780587,8.50534762416054,5.36596542059128,0,2.17794077555472,0,0,0,3.03109392303184,0,4.93120986232838,0,0,6.86809129616492,0,0,0,4.63305334050823,0,0,0,0,1.55927801182175,0,4.49748058550824,0,0,0,5.40555530682369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52307085782181,0.619870292001242,0,0,0,0,0,0,8.75817926285779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.14367092384791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21605498605242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12755072690539,0,0,2.62042677805107,0,0,0,0,0
"ASVf123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4227419293147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76680529077002,0.737080997830061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ASVf124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29136793659644,0,0,0,0,0,0,0,4.84912011654403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.57543818824816,0,0,0,0,0,0,0,0,0,4.24947826146269,0,0,0,0,0,0,0,0,0,0,2.84810612764348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.52167761014165,0,0,6.5632053815249,0,7.20589216566855,0,3.54068891234124,3.77587771549109,0,0,0,0,3.11154412082001,0,5.69846271073187,4.75989438443273,0,0,0,0,0,4.7084647586134,0,2.06324246263314,0,0,4.03744569701354,0,7.5899631807205,0
"ASVf125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.80144411851377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68234502964276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64669112463007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45492004103369,0,0,0,0,0,0,0,0,0,0,0,0,2.7135597349788,0,0,0,0,0,0,0,0,0,0,5.02286947119424,0,0,0,0,1.23831168525736,0,0,0,0,0,8.13492472270119,0,7.54639570047005,0
"ASVf126",0,4.2955734452198,0,0,0,0,0,0,0,0,3.1979455890156,0,0,0,0,5.83580614901356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97294532142326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.13962082285317,0,0,0,0,4.95822651002677,0,0,3.2101345255762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38124332688457,4.48398721765764,0,0,0,0,0,0,0,8.22897761135926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.94086464174937,0,0,0,8.91252135459656,0
"ASVf127",2.93279288858546,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02259725936054,5.56735184818542,0,0,0,0,0,0,0,4.76783008293787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04436551887252,0,0,0,6.891009722607,0,0,0,0,0,0,4.27380957284134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.99665017031633,0,0,3.03085142966558,0,0,2.96528103134227,0,5.2042784739289,8.22006308578333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26307013168573,7.25635104888806,0,0,0,8.82967210730056,3.0364085269069
"ASVf129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19445495057704,0,0,0,0,0,4.69465474290361,0,0,0,0,0,0,0,0,4.55950380002329,0,0,0,0,0,0,0,5.68401665936213,5.64283978181948,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14368810232971,0,0,6.35124003364645,0,0,0,0,5.58103925185844,0,3.88514548642515,0,0,0,0,0,0,0,0,0,0,0,3.50325672192273,0,5.65431289026912,0,0,5.25393491508217,0,0,0,0,3.57024796779732,0,0,0,0,0,0,0,3.68346038512028,0,0,9.24745180065984,0.648413224216617,0,6.12173218194688,0,3.01813436904709,0,0,0,0,0,0,0,0,0,0,2.8539820257677,0,0,0,0,0,0,0,4.54677341648685,0,0,0,0,0,0
"ASVf130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.58460322337693,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66072170898064,0,0,0,0,0,0,0,0,0,3.47244277113772,0,0,0,0,0,3.58805753839639,0,0,5.52783706700541,5.18126609239724,0,6.60408409397731,0,6.3002107371641,0,0,0,0,2.34020301404698,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48889495267758,3.46214631390242,0,5.59867659401062,0,9.19019591802885,0,6.82589186537106,0,0,0,0,0,0,2.89141558029993,3.77659061567367,0,0,0,0,0,0,0,0,0,0,3.63455461390332,0,0,4.56351127620438,0,4.75426663750959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97310915921181,0,0,0,0,0
"ASVf131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25821522254502,0,5.26352266621028,3.15502439570089,3.59963619726852,0,0,7.07582858841995,0,0,0,0,0,3.49020385711153,6.29266465185872,3.99172490653981,0,0,0,0,0,0,0,3.72332377993516,4.50528323783583,0,6.27992100846283,5.3450998348106,5.09839275159086,9.58163283446297,0,6.46154607966766,0,0,4.55181101077396,0,0,0,4.24491481040829,0,4.15984480237186,5.87847995057836,0,0,0,0,5.48876554849306,3.10699117777352,0,0,5.05976746166453,4.66900488633235,3.95679341967857,5.95918554330564,0,0,0,0,4.32412825955094,0,0,0,0,0,3.07010223132262,0,0,0,0,4.66388880850902,5.50409126991496,0,0,0,0,0,0,4.64949173683018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
