Sample.date,sampling.week,sampling.week.end,treatment,Heated,Invasion,Mesocosm,rep,A_TotalAlgae,A_Green,A_Cyanobacteria,A_Chromophytes,A_Cryptophytes
23/06/20,5,6,I,N,Y,19,5,13.23,9.21,1.25,2.76,0
23/06/20,5,6,I,N,Y,25,6,20.08,7.84,10.1,2.15,0
30/06/20,6,7,I,N,Y,5,1,9.44,2.91,5.91,0.61,0
30/06/20,6,7,I,N,Y,9,2,22.17,20.59,1.15,0.43,0
30/06/20,6,7,I,N,Y,12,3,11.49,5.81,4,1.68,0
30/06/20,6,7,I,N,Y,14,4,13.36,9.24,3.68,0.43,0
30/06/20,6,7,I,N,Y,19,5,16.59,12.91,2.99,0.69,0
30/06/20,6,7,I,N,Y,25,6,16.19,7.95,7.74,0.5,0
7/07/20,7,8,I,N,Y,5,1,14.8,9.83,4.44,0.53,0
7/07/20,7,8,I,N,Y,9,2,25.61,23.79,0.79,1.03,0
7/07/20,7,8,I,N,Y,12,3,6.23,3.35,2.26,0.63,0
7/07/20,7,8,I,N,Y,14,4,15,9.77,4.61,0.62,0
7/07/20,7,8,I,N,Y,19,5,18.25,14.33,3.39,0.53,0
7/07/20,7,8,I,N,Y,25,6,23.39,17.82,5.57,0,0
14/07/20,8,9,I,N,Y,5,1,9.96,5.97,3.62,0.37,0
14/07/20,8,9,I,N,Y,9,2,22.6,18.93,0.39,2.53,0.74
14/07/20,8,9,I,N,Y,12,3,4.23,1.32,1.11,1.75,0.05
14/07/20,8,9,I,N,Y,14,4,5.91,3.04,2.4,0.47,0
14/07/20,8,9,I,N,Y,19,5,14.17,11.16,3.01,0.01,0
14/07/20,8,9,I,N,Y,25,6,18.8,14.71,4.09,0,0
21/07/20,9,10,I,N,Y,5,1,8.96,5.09,3.41,0.47,0
21/07/20,9,10,I,N,Y,9,2,16.03,13.44,1.7,0.89,0
21/07/20,9,10,I,N,Y,12,3,1.82,0.67,0.71,0.43,0
21/07/20,9,10,I,N,Y,14,4,7.21,4.51,2.07,0.62,0
21/07/20,9,10,I,N,Y,19,5,10.82,6.25,3.87,0.7,0
21/07/20,9,10,I,N,Y,25,6,27.01,22,5.01,0,0
28/07/20,10,11,I,N,Y,5,1,4.25,0.51,1.84,1.51,0.4
28/07/20,10,11,I,N,Y,9,2,10.37,7.48,2.17,0.72,0
28/07/20,10,11,I,N,Y,12,3,1.66,0.45,0.7,0.49,0.02
28/07/20,10,11,I,N,Y,14,4,5.91,3.24,1.52,1.12,0.05
28/07/20,10,11,I,N,Y,19,5,11.44,6.65,3.43,1.36,0
28/07/20,10,11,I,N,Y,25,6,29.07,24.91,4.15,0,0
4/08/20,11,12,I,N,Y,5,1,3.78,1.95,0.71,0.89,0.23
4/08/20,11,12,I,N,Y,9,2,8.73,7.34,1.05,0.35,0
4/08/20,11,12,I,N,Y,12,3,1.56,0.97,0.42,0.17,0
4/08/20,11,12,I,N,Y,14,4,5.58,3.88,1.03,0.65,0.02
4/08/20,11,12,I,N,Y,19,5,9.3,5.74,3.29,0.27,0
4/08/20,11,12,I,N,Y,25,6,23.43,19.81,3.49,0.12,0
11/08/20,12,13,I,N,Y,5,1,2.29,0.95,0.82,0.51,0
11/08/20,12,13,I,N,Y,9,2,12.87,9.73,2.32,0.82,0
11/08/20,12,13,I,N,Y,12,3,1.48,0.5,0.63,0.34,0
11/08/20,12,13,I,N,Y,14,4,5.94,3.48,1.56,0.89,0
11/08/20,12,13,I,N,Y,19,5,15.26,7.29,7.85,0.11,0
11/08/20,12,13,I,N,Y,25,6,19.98,12.3,7.48,0.21,0
18/08/20,13,14,I,N,Y,5,1,1.5,0.47,0.74,0.29,0
18/08/20,13,14,I,N,Y,9,2,17.3,14.63,2.5,0.17,0
18/08/20,13,14,I,N,Y,12,3,2.78,1.47,0.75,0.56,0
18/08/20,13,14,I,N,Y,14,4,7.77,5.45,1.79,0.52,0
18/08/20,13,14,I,N,Y,19,5,12.93,7.08,5.56,0.29,0
18/08/20,13,14,I,N,Y,25,6,24.15,13.26,10.08,0.81,0
25/08/20,14,15,I,N,Y,5,1,1.82,0.31,1.14,0.37,0
25/08/20,14,15,I,N,Y,9,2,21.06,17.49,3.36,0.21,0
25/08/20,14,15,I,N,Y,12,3,7.58,5.6,1.05,0.93,0
25/08/20,14,15,I,N,Y,14,4,8.85,5.79,2.61,0.45,0
25/08/20,14,15,I,N,Y,19,5,11.37,8.55,2.5,0.32,0
25/08/20,14,15,I,N,Y,25,6,27.99,19.1,7.39,1.49,0
1/09/20,15,16,I,N,Y,5,1,3.65,2.46,0.85,0.34,0
1/09/20,15,16,I,N,Y,9,2,27.2,23.63,3.58,0,0
1/09/20,15,16,I,N,Y,12,3,7.61,6.68,0.53,0.4,0
1/09/20,15,16,I,N,Y,14,4,10.32,8.01,1.94,0.36,0
1/09/20,15,16,I,N,Y,19,5,9.97,6.52,3.45,0,0
1/09/20,15,16,I,N,Y,25,6,27.93,18.96,8.97,0,0
8/09/20,16,17,I,N,Y,5,1,4.91,2.81,1.45,0.45,0.21
8/09/20,16,17,I,N,Y,9,2,21.94,19.27,2.66,0,0
8/09/20,16,17,I,N,Y,12,3,8.18,7.39,0.56,0.18,0.05
8/09/20,16,17,I,N,Y,14,4,7.59,5.01,1.9,0.68,0
8/09/20,16,17,I,N,Y,19,5,9.1,5.4,3.18,0.52,0
8/09/20,16,17,I,N,Y,25,6,27.97,19.88,8.09,0,0
15/09/20,17,18,I,N,Y,5,1,6.14,3.79,1.49,0.5,0.35
15/09/20,17,18,I,N,Y,9,2,18.32,16.69,1.6,0.03,0
15/09/20,17,18,I,N,Y,12,3,7.63,7.05,0.39,0.19,0
15/09/20,17,18,I,N,Y,14,4,7.24,4.85,1.5,0.88,0
15/09/20,17,18,I,N,Y,19,5,7.66,3.26,3.61,0.79,0
15/09/20,17,18,I,N,Y,25,6,27.01,19.35,7.65,0,0
22/09/20,18,19,I,N,Y,5,1,5.46,2.31,2.25,0.55,0.35
22/09/20,18,19,I,N,Y,9,2,31.96,29.85,2.11,0,0
22/09/20,18,19,I,N,Y,12,3,8.54,7.71,0.53,0.3,0
22/09/20,18,19,I,N,Y,14,4,5.81,3.11,1.51,1.14,0.04
22/09/20,18,19,I,N,Y,19,5,7.6,2.94,4.18,0.48,0
22/09/20,18,19,I,N,Y,25,6,39.35,30.17,9.18,0,0
29/09/20,19,20,I,N,Y,5,1,4.85,0.66,3.4,0.64,0.15
29/09/20,19,20,I,N,Y,9,2,34.46,32.05,1.78,0.63,0
29/09/20,19,20,I,N,Y,12,3,7.27,6.15,0.61,0.48,0.02
29/09/20,19,20,I,N,Y,14,4,3.46,1.21,1.52,0.73,0
29/09/20,19,20,I,N,Y,19,5,6.12,0.38,5.34,0.4,0
29/09/20,19,20,I,N,Y,25,6,32.09,21.69,10.4,0,0
6/10/20,20,21,I,N,Y,5,1,3.65,0,3.05,0.16,0.44
6/10/20,20,21,I,N,Y,9,2,35,31.08,1.7,2.22,0
6/10/20,20,21,I,N,Y,12,3,9.34,7.25,0.78,1.07,0.23
6/10/20,20,21,I,N,Y,14,4,4.68,1.37,1.97,1.2,0.14
6/10/20,20,21,I,N,Y,19,5,5.57,0,5.35,0.21,0
6/10/20,20,21,I,N,Y,25,6,38.04,26.88,11.16,0,0
13/10/20,21,22,I,N,Y,5,1,21,0.53,20.47,0,0
13/10/20,21,22,I,N,Y,9,2,27.26,26.23,0.93,0.1,0
13/10/20,21,22,I,N,Y,12,3,7.12,6.28,0.43,0.39,0.02
13/10/20,21,22,I,N,Y,14,4,4.25,1.95,1.8,0.49,0
13/10/20,21,22,I,N,Y,19,5,2.89,0,2.89,0,0
13/10/20,21,22,I,N,Y,25,6,34.88,28.36,6.53,0,0
20/10/20,22,23,I,N,Y,5,1,12.49,1.75,10.58,0.17,0
20/10/20,22,23,I,N,Y,9,2,20.56,20.26,0.3,0,0
20/10/20,22,23,I,N,Y,12,3,6.99,6.05,0.36,0.37,0.21
20/10/20,22,23,I,N,Y,14,4,4.72,1.52,2.91,0.17,0.12
20/10/20,22,23,I,N,Y,19,5,2.01,0.1,1.74,0.18,0
20/10/20,22,23,I,N,Y,25,6,32.35,25.1,7.26,0,0
27/10/20,23,24,I,N,Y,5,1,2.99,0,2.88,0.1,0.01
27/10/20,23,24,I,N,Y,9,2,16.15,14.76,1.12,0.27,0
27/10/20,23,24,I,N,Y,12,3,5.99,4.22,0.68,0.65,0.44
27/10/20,23,24,I,N,Y,14,4,5.13,0.06,4.48,0.35,0.25
27/10/20,23,24,I,N,Y,19,5,2.16,0,1.88,0.27,0
27/10/20,23,24,I,N,Y,25,6,32.85,25.03,7.67,0.14,0
3/11/20,24,25,I,N,Y,5,1,1.35,0,1.21,0.02,0.12
3/11/20,24,25,I,N,Y,9,2,9.09,7.2,1.46,0.43,0
3/11/20,24,25,I,N,Y,12,3,3.07,1.03,0.78,0.7,0.56
3/11/20,24,25,I,N,Y,14,4,3.8,0,1.9,0.13,1.76
3/11/20,24,25,I,N,Y,19,5,2.37,0,1.88,0.49,0
3/11/20,24,25,I,N,Y,25,6,34.37,23.52,9.6,1.25,0
10/11/20,25,26,I,N,Y,5,1,1.36,0,1.16,0.07,0.15
10/11/20,25,26,I,N,Y,9,2,5.89,3.73,1.53,0.62,0
10/11/20,25,26,I,N,Y,12,3,1.58,0,0.73,0.45,0.4
10/11/20,25,26,I,N,Y,14,4,4.96,0,2.66,0.29,2.01
10/11/20,25,26,I,N,Y,19,5,1.92,0,1.92,0,0
10/11/20,25,26,I,N,Y,25,6,27.02,18.9,5.89,2.24,0
17/11/20,26,27,I,N,Y,5,1,1.02,0,1.02,0,0
17/11/20,26,27,I,N,Y,9,2,2.37,0.76,1.27,0.33,0
17/11/20,26,27,I,N,Y,12,3,1.16,0,0.63,0.27,0.26
17/11/20,26,27,I,N,Y,14,4,7.67,0.14,2.96,0.23,4.33
17/11/20,26,27,I,N,Y,19,5,1.64,0,1.64,0,0
17/11/20,26,27,I,N,Y,25,6,27.13,14.43,11.47,1.24,0
24/11/20,27,28,I,N,Y,5,1,0.92,0,0.92,0,0
24/11/20,27,28,I,N,Y,9,2,1.77,0.36,1.1,0.32,0
24/11/20,27,28,I,N,Y,12,3,1.39,0.12,0.76,0.43,0.08
24/11/20,27,28,I,N,Y,14,4,5.57,0.01,2.32,0.27,2.97
24/11/20,27,28,I,N,Y,19,5,1.58,0,1.58,0,0
24/11/20,27,28,I,N,Y,25,6,25.34,13.99,10.5,0.84,0
1/12/20,28,29,I,N,Y,5,1,0.83,0,0.83,0,0
1/12/20,28,29,I,N,Y,9,2,2.67,1.59,0.91,0.17,0
1/12/20,28,29,I,N,Y,12,3,0.44,0,0.41,0,0.026666667
1/12/20,28,29,I,N,Y,14,4,1.93,0,1.61,0,0.323333333
1/12/20,28,29,I,N,Y,19,5,1.19,0,1.19,0,0
1/12/20,28,29,I,N,Y,25,6,26.63,12.87,12.59,1.18,0
8/12/20,29,30,I,N,Y,5,1,0.71,0,0.71,0,0
8/12/20,29,30,I,N,Y,9,2,4.84,3.95,0.72,0.17,0
8/12/20,29,30,I,N,Y,12,3,0.77,0,0.46,0.21,0.09
8/12/20,29,30,I,N,Y,14,4,8.5,2.23,1.42,0.13,4.713333333
8/12/20,29,30,I,N,Y,19,5,1.37,0,1.37,0,0
8/12/20,29,30,I,N,Y,25,6,24.59,11.99,11.15,1.45,0
15/12/20,30,31,I,N,Y,5,1,0.77,0,0.77,0,0
15/12/20,30,31,I,N,Y,9,2,2.87,1.62,1.07,0.19,0
15/12/20,30,31,I,N,Y,12,3,0.47,0,0.42,0,0.046666667
15/12/20,30,31,I,N,Y,14,4,10.39,0,2.38,1.34,6.676666667
15/12/20,30,31,I,N,Y,19,5,1.53,0,1.52,0,0.006666667
15/12/20,30,31,I,N,Y,25,6,30.45,12.11,16.19,2.15,0
22/12/20,31,32,I,N,Y,5,1,0.83,0,0.83,0,0
22/12/20,31,32,I,N,Y,9,2,1.29,0,1.19,0.1,0
22/12/20,31,32,I,N,Y,12,3,0.92,0,0.72,0.01,0.183333333
22/12/20,31,32,I,N,Y,14,4,11.87,0,2.76,1.09,8.013333333
22/12/20,31,32,I,N,Y,19,5,2.05,0,1.22,0,0.83
22/12/20,31,32,I,N,Y,25,6,34.5,12.04,19.24,3.21,0
29/12/20,32,33,I,N,Y,5,1,0.6,0,0.6,0,0
29/12/20,32,33,I,N,Y,9,2,2.15,1.23,0.81,0.1,0
29/12/20,32,33,I,N,Y,12,3,0.46,0,0.44,0.01,0.013333333
29/12/20,32,33,I,N,Y,14,4,11,0.25,2.21,1.27,7.27
29/12/20,32,33,I,N,Y,19,5,2.35,0,1.18,0.46,0.703333333
29/12/20,32,33,I,N,Y,25,6,33.59,10.78,18.8,4.01,0
5/01/21,33,34,I,N,Y,5,1,0.68,0,0.67,0,0
5/01/21,33,34,I,N,Y,9,2,3.37,2.67,0.62,0.07,0.006666667
5/01/21,33,34,I,N,Y,12,3,0.4,0,0.38,0,0.026666667
5/01/21,33,34,I,N,Y,14,4,6.35,0.07,1.56,0.53,4.196666667
5/01/21,33,34,I,N,Y,19,5,3.38,0,1.11,1.23,1.036666667
5/01/21,33,34,I,N,Y,25,6,34.83,10.56,20.19,4.08,0
12/01/21,34,35,I,N,Y,5,1,0.79,0.39,0.39,0,0
12/01/21,34,35,I,N,Y,9,2,4.29,3.74,0.48,0.06,0.013333333
12/01/21,34,35,I,N,Y,12,3,0.23,0.12,0.1,0,0.003333333
12/01/21,34,35,I,N,Y,14,4,12.56,2.64,1.6,0.46,7.866666667
12/01/21,34,35,I,N,Y,19,5,4.28,0,1.06,1.75,1.473333333
12/01/21,34,35,I,N,Y,25,6,30.88,9.12,18.27,3.49,0
26/01/21,36,37,I,N,Y,5,1,1.92,1.66,0.25,0.01,0
26/01/21,36,37,I,N,Y,9,2,1.62,1.02,0.53,0.06,0
26/01/21,36,37,I,N,Y,12,3,0.33,0,0.3,0,0.026666667
26/01/21,36,37,I,N,Y,14,4,6.46,0.8,1.1,0.27,4.293333333
26/01/21,36,37,I,N,Y,19,5,6.79,0.78,0.87,2.79,2.36
26/01/21,36,37,I,N,Y,25,6,87.81,44.09,38.57,5.15,0
23/02/21,40,41,I,N,Y,5,1,2.71,2.48,0.19,0.04,0
23/02/21,40,41,I,N,Y,9,2,1.08,0.41,0.49,0.18,0
23/02/21,40,41,I,N,Y,12,3,1.8,1.43,0.26,0.11,0
23/02/21,40,41,I,N,Y,14,4,1.78,0.32,0.66,0.23,0.576666667
23/02/21,40,41,I,N,Y,19,5,5.56,2.05,1.06,2.08,0.38
23/02/21,40,41,I,N,Y,25,6,10.81,6.59,3.76,0.45,0
2/03/21,41,42,I,N,Y,5,1,3.01,2.31,0.38,0.28,0.03
2/03/21,41,42,I,N,Y,9,2,10.64,8.9,0.81,0.52,0.416666667
2/03/21,41,42,I,N,Y,12,3,6.52,6,0.34,0.11,0.07
2/03/21,41,42,I,N,Y,14,4,3.79,2.46,0.38,0,0.943333333
2/03/21,41,42,I,N,Y,19,5,10.66,7.09,0.67,2.07,0.83
2/03/21,41,42,I,N,Y,25,6,20.52,10.61,8.33,1.58,0
10/03/21,42,43,I,N,Y,5,1,0.45,0.24,0.19,0.03,0
10/03/21,42,43,I,N,Y,9,2,2.52,2.01,0.34,0.01,0.15
10/03/21,42,43,I,N,Y,12,3,1.88,1.63,0.09,0.07,0.086666667
10/03/21,42,43,I,N,Y,14,4,2.94,2.51,0.1,0.04,0.3
10/03/21,42,43,I,N,Y,19,5,6.33,3.81,0.49,1.47,0.57
10/03/21,42,43,I,N,Y,25,6,26.76,13.01,11.3,2.45,0
16/03/21,43,44,I,N,Y,5,1,0.72,0.39,0.26,0.08,0
16/03/21,43,44,I,N,Y,9,2,3.32,2.57,0.43,0.1,0.216666667
16/03/21,43,44,I,N,Y,12,3,2.61,2.21,0.1,0.3,0
16/03/21,43,44,I,N,Y,14,4,6.1,5.54,0,0.41,0.14
16/03/21,43,44,I,N,Y,19,5,10.41,7.92,0.02,1.81,0.653333333
16/03/21,43,44,I,N,Y,25,6,26.16,15.9,7.58,2.67,0
23/03/21,44,45,I,N,Y,5,1,1.12,0.56,0.29,0.27,0
23/03/21,44,45,I,N,Y,9,2,2.5,1.95,0.39,0.14,0.026666667
23/03/21,44,45,I,N,Y,12,3,0.44,0.25,0.15,0.04,0
23/03/21,44,45,I,N,Y,14,4,4.95,4.09,0,0.7,0.17
23/03/21,44,45,I,N,Y,19,5,5.69,4.28,0.43,0.99,0
23/03/21,44,45,I,N,Y,25,6,22.15,14.17,4.88,3.11,0
30/03/21,45,46,I,N,Y,5,1,2.75,1.23,0.41,1.11,0
30/03/21,45,46,I,N,Y,9,2,3.95,2.72,0.49,0.66,0.083333333
30/03/21,45,46,I,N,Y,12,3,0.79,0.25,0.25,0.17,0.123333333
30/03/21,45,46,I,N,Y,14,4,3.22,2.43,0.22,0.17,0.41
30/03/21,45,46,I,N,Y,19,5,1.61,0.34,0.95,0.32,0
30/03/21,45,46,I,N,Y,25,6,32.03,21.95,4.22,5.86,0
6/04/21,46,47,I,N,Y,5,1,4.76,2.26,0.06,2.45,0
6/04/21,46,47,I,N,Y,9,2,12.69,11.2,0.1,0.28,1.103333333
6/04/21,46,47,I,N,Y,12,3,1.07,0.74,0.2,0.13,0
6/04/21,46,47,I,N,Y,14,4,3.63,2.97,0.12,0.38,0.163333333
6/04/21,46,47,I,N,Y,19,5,0.74,0,0.74,0,0
6/04/21,46,47,I,N,Y,25,6,17.54,12.86,0.33,4.35,0
13/04/21,47,48,I,N,Y,5,1,8.67,5.64,0,3.02,0
13/04/21,47,48,I,N,Y,9,2,15.98,13.89,0,1.86,0.22
13/04/21,47,48,I,N,Y,12,3,1.62,1.38,0.13,0.11,0
13/04/21,47,48,I,N,Y,14,4,3.36,2.88,0.05,0.32,0.103333333
13/04/21,47,48,I,N,Y,19,5,0.74,0,0.74,0,0
13/04/21,47,48,I,N,Y,25,6,13.29,8.61,0.36,4.32,0
20/04/21,48,49,I,N,Y,5,1,5.75,4.39,0,1.37,0
20/04/21,48,49,I,N,Y,9,2,19.46,17.69,0,1.77,0
20/04/21,48,49,I,N,Y,12,3,2.74,2.41,0.12,0.2,0
20/04/21,48,49,I,N,Y,14,4,3.9,3.25,0.16,0.48,0.006666667
20/04/21,48,49,I,N,Y,19,5,0.78,0,0.76,0.02,0
20/04/21,48,49,I,N,Y,25,6,29.99,21.26,0,8.73,0
27/04/21,49,50,I,N,Y,5,1,0.92,0.63,0.15,0.15,0
27/04/21,49,50,I,N,Y,9,2,12.56,12.56,0,0,0
27/04/21,49,50,I,N,Y,12,3,2.17,2.17,0,0,0
27/04/21,49,50,I,N,Y,14,4,2.04,1.71,0.12,0.2,0
27/04/21,49,50,I,N,Y,19,5,0.7,0,0.7,0,0
27/04/21,49,50,I,N,Y,25,6,36.98,26.03,0,10.95,0
4/05/21,50,51,I,N,Y,5,1,0.6,0.09,0.39,0.11,0
4/05/21,50,51,I,N,Y,9,2,14.25,14.21,0.04,0,0
4/05/21,50,51,I,N,Y,12,3,4.32,3.98,0.06,0.28,0
4/05/21,50,51,I,N,Y,14,4,1.61,0.96,0.28,0.35,0.02
4/05/21,50,51,I,N,Y,19,5,0.94,0,0.91,0.03,0
4/05/21,50,51,I,N,Y,25,6,26.3,21.55,0,4.75,0
11/05/21,51,52,I,N,Y,5,1,0.46,0.03,0.31,0.12,0
11/05/21,51,52,I,N,Y,9,2,8.47,8.47,0,0,0
11/05/21,51,52,I,N,Y,12,3,5.39,4.23,0,1.16,0
11/05/21,51,52,I,N,Y,14,4,1.11,0.72,0.2,0.19,0
11/05/21,51,52,I,N,Y,19,5,1.36,0.46,0.79,0.12,0
11/05/21,51,52,I,N,Y,25,6,19.22,16.56,0,2.67,0
18/05/21,52,53,I,N,Y,5,1,0.71,0,0.52,0.14,0.053333333
18/05/21,52,53,I,N,Y,9,2,13.5,12.94,0.36,0.2,0
18/05/21,52,53,I,N,Y,12,3,11.58,9.29,0,2.29,0
18/05/21,52,53,I,N,Y,14,4,0.59,0.16,0.25,0.17,0
18/05/21,52,53,I,N,Y,19,5,1.02,0,1.02,0,0
18/05/21,52,53,I,N,Y,25,6,27.62,24.05,0,3.57,0
25/05/21,53,54,I,N,Y,5,1,0.44,0,0.41,0,0.033333333
25/05/21,53,54,I,N,Y,9,2,15.27,13.89,0,1.38,0
25/05/21,53,54,I,N,Y,12,3,4.7,3.24,0.79,0.67,0.003333333
25/05/21,53,54,I,N,Y,14,4,0.53,0.15,0.27,0.11,0
25/05/21,53,54,I,N,Y,19,5,0.87,0,0.87,0,0
25/05/21,53,54,I,N,Y,25,6,30.85,29.49,0,1.36,0
1/06/21,54,55,I,N,Y,5,1,0.49,0,0.49,0,0
1/06/21,54,55,I,N,Y,9,2,17.27,14.4,0.03,2.84,0
1/06/21,54,55,I,N,Y,12,3,0.93,0,0.66,0.19,0.093333333
1/06/21,54,55,I,N,Y,14,4,0.62,0.2,0.29,0.12,0
1/06/21,54,55,I,N,Y,19,5,0.95,0,0.95,0,0
1/06/21,54,55,I,N,Y,25,6,46.9,46.9,0,0,0
8/06/21,55,56,I,N,Y,5,1,0.41,0,0.37,0,0.04
8/06/21,55,56,I,N,Y,9,2,6.62,5.79,0.56,0.26,0
8/06/21,55,56,I,N,Y,12,3,0.76,0.02,0.37,0.37,0
8/06/21,55,56,I,N,Y,14,4,0.43,0.03,0.27,0.13,0
8/06/21,55,56,I,N,Y,19,5,0.98,0,0.98,0,0
8/06/21,55,56,I,N,Y,25,6,68.67,68.67,0,0,0
15/06/21,56,57,I,N,Y,5,1,0.67,0,0.51,0.16,0
15/06/21,56,57,I,N,Y,9,2,10.54,9.21,1.28,0.06,0
15/06/21,56,57,I,N,Y,12,3,20.19,17.74,0.33,1.76,0.36
15/06/21,56,57,I,N,Y,14,4,1.53,0.05,0.53,0.82,0.133333333
15/06/21,56,57,I,N,Y,19,5,2.08,0,1.82,0.26,0
15/06/21,56,57,I,N,Y,25,6,149.31,148.55,0.76,0,0
22/06/21,57,58,I,N,Y,5,1,0.54,0,0.46,0.03,0.05
22/06/21,57,58,I,N,Y,9,2,9.91,8.08,1.34,0.49,0
22/06/21,57,58,I,N,Y,12,3,4.12,1.46,0.7,1.46,0.503333333
22/06/21,57,58,I,N,Y,14,4,1.67,0,0.58,0.82,0.273333333
22/06/21,57,58,I,N,Y,19,5,1.64,0,1.48,0.16,0
22/06/21,57,58,I,N,Y,25,6,88.95,83.41,5.54,0,0
29/06/21,58,59,I,N,Y,5,1,0.44,0,0.33,0.11,0
29/06/21,58,59,I,N,Y,9,2,2.09,0.78,1.09,0.22,0
29/06/21,58,59,I,N,Y,12,3,2.45,0.04,0.55,1.32,0.536666667
29/06/21,58,59,I,N,Y,14,4,16.5,13.16,2.02,1.27,0.046666667
29/06/21,58,59,I,N,Y,19,5,1.39,0,1.09,0.31,0
29/06/21,58,59,I,N,Y,25,6,79.83,70.7,9.13,0,0
6/07/21,59,60,I,N,Y,5,1,2.14,0.98,0.31,0.68,0.18
6/07/21,59,60,I,N,Y,9,2,5.63,3.76,1.47,0.4,0
6/07/21,59,60,I,N,Y,12,3,1.06,0,0.54,0.17,0.363333333
6/07/21,59,60,I,N,Y,14,4,1.77,0.18,0.87,0.69,0.036666667
6/07/21,59,60,I,N,Y,19,5,1.29,0,1.26,0.03,0
6/07/21,59,60,I,N,Y,25,6,75.79,63.13,12.67,0,0
13/07/21,60,61,I,N,Y,5,1,0.68,0,0.37,0.24,0.06
13/07/21,60,61,I,N,Y,9,2,4.29,2.25,1.72,0.32,0
13/07/21,60,61,I,N,Y,12,3,1.32,0,0.72,0.34,0.256666667
13/07/21,60,61,I,N,Y,14,4,0.81,0,0.45,0.13,0.236666667
13/07/21,60,61,I,N,Y,19,5,1.75,0,1.5,0.24,0
13/07/21,60,61,I,N,Y,25,6,69.68,60.6,9.08,0,0
3/06/20,2,3,NEG,NEG,NEG,1,1,1.65,1.65,0,0,0
3/06/20,2,3,NEG,NEG,NEG,18,2,6.03,6.03,0,0,0
3/06/20,2,3,NEG,NEG,NEG,22,3,1.4,1.4,0,0,0
9/06/20,3,4,NEG,NEG,NEG,1,4,6.57,5.09,0,1.48,0
9/06/20,3,4,NEG,NEG,NEG,18,5,9.57,9.25,0,0.32,0
9/06/20,3,4,NEG,NEG,NEG,22,6,14.04,13.61,0,0.43,0
16/06/20,4,5,NEG,NEG,NEG,1,1,14.87,8.51,0,6.36,0
16/06/20,4,5,NEG,NEG,NEG,18,2,12.53,12.33,0,0.2,0
16/06/20,4,5,NEG,NEG,NEG,22,3,37.05,37.05,0,0,0
23/06/20,5,6,NEG,NEG,NEG,1,4,20.76,10.63,0,10.14,0
23/06/20,5,6,NEG,NEG,NEG,18,5,2.77,1.73,0,1.04,0
23/06/20,5,6,NEG,NEG,NEG,22,6,24.37,22.22,0,2.15,0
30/06/20,6,7,NEG,NEG,NEG,1,1,27.67,15.96,0,11.72,0
30/06/20,6,7,NEG,NEG,NEG,18,2,4.39,4.11,0.03,0.25,0
30/06/20,6,7,NEG,NEG,NEG,22,3,1.84,0.87,0.3,0.66,0
7/07/20,7,8,NEG,NEG,NEG,1,4,22.33,14,0,8.34,0
7/07/20,7,8,NEG,NEG,NEG,18,5,7.99,6.39,0,1.6,0
7/07/20,7,8,NEG,NEG,NEG,22,6,0.99,0.68,0.26,0.05,0
14/07/20,8,9,NEG,NEG,NEG,1,1,7.02,4.83,0,2.19,0
14/07/20,8,9,NEG,NEG,NEG,18,2,3.79,2.67,0,1.12,0
14/07/20,8,9,NEG,NEG,NEG,22,3,0.16,0,0.13,0.04,0
21/07/20,9,10,NEG,NEG,NEG,1,4,12.48,8.95,0,3.53,0
21/07/20,9,10,NEG,NEG,NEG,18,5,4.34,2.93,0,1.41,0
21/07/20,9,10,NEG,NEG,NEG,22,6,1.07,0.74,0.18,0.16,0
28/07/20,10,11,NEG,NEG,NEG,1,1,17.99,12.6,0,5.39,0
28/07/20,10,11,NEG,NEG,NEG,18,2,9.4,6.16,0,3.24,0
28/07/20,10,11,NEG,NEG,NEG,22,3,1.91,1.53,0.17,0.21,0
4/08/20,11,12,NEG,NEG,NEG,1,4,24.26,16.94,0,7.32,0
4/08/20,11,12,NEG,NEG,NEG,18,5,6.26,4.6,0,1.66,0
4/08/20,11,12,NEG,NEG,NEG,22,6,1.29,1.17,0.08,0.04,0
11/08/20,12,13,NEG,NEG,NEG,1,1,0.02,0,0.02,0,0
11/08/20,12,13,NEG,NEG,NEG,18,2,0.77,0.32,0,0.45,0
11/08/20,12,13,NEG,NEG,NEG,22,3,0.42,0.27,0,0.15,0
18/08/20,13,14,NEG,NEG,NEG,1,4,1.67,0.19,0,1.49,0
18/08/20,13,14,NEG,NEG,NEG,18,5,0.42,0.21,0.01,0.2,0
18/08/20,13,14,NEG,NEG,NEG,22,6,0.34,0.2,0.01,0.14,0
25/08/20,14,15,NEG,NEG,NEG,1,1,1.55,0.88,0.03,0.64,0
25/08/20,14,15,NEG,NEG,NEG,18,2,1.44,0.85,0,0.6,0
25/08/20,14,15,NEG,NEG,NEG,22,3,3.96,1.43,0,2.52,0
1/09/20,15,16,NEG,NEG,NEG,1,4,4.09,1.89,0,2.19,0
1/09/20,15,16,NEG,NEG,NEG,18,5,3.75,1.41,0,2.34,0
1/09/20,15,16,NEG,NEG,NEG,22,6,3.81,1.58,0,2.23,0
8/09/20,16,17,NEG,NEG,NEG,1,1,16.11,7.27,3.2,5.63,0
8/09/20,16,17,NEG,NEG,NEG,18,2,2.59,0.96,0,1.63,0
8/09/20,16,17,NEG,NEG,NEG,22,3,3.64,1.65,0,2,0
